datetime,PM2.5,PM10,NO2,SO2,O3
2022-10-25,44.79043544505942,68.78276163288399,36.8540906994322,21.04016174257987,36.97158884242949
2022-10-26,49.98834493233689,60.647426029082894,38.683878395761326,15.409605993248212,40.30170102284721
2022-10-27,48.30367102619125,57.656678165231554,29.886037174007974,13.904035346063674,37.88948672150429
2022-10-28,33.870422961588304,69.52276359390528,33.121188278175815,15.554040917594726,39.21175570131304
2022-10-29,36.716839399163035,63.705490581208004,25.500464877355476,10.958621131410911,33.198423387219535
2022-10-30,49.95510194834775,89.72125838767532,35.30480954943783,12.085157884468046,28.575388252926803
2022-10-31,48.754575559742705,27.055856509935154,36.04258169512721,18.601241723833276,17.89326483880389
2022-11-01,42.61570489484246,82.88028725918923,29.92362325731335,13.029317163085812,25.41779652999005
2022-11-02,44.176932002537264,84.9148649800856,39.7797638727007,11.85926705195418,21.232316495603467
2022-11-03,55.96428084519468,34.86760411541979,25.390690723424044,16.60995825758186,38.72524091044326
2022-11-04,37.46087358432554,60.602292931894844,23.848649670361624,18.55711246398899,24.063845408496395
2022-11-05,49.04144274565209,59.974696991717984,31.986804516373855,17.1568599319952,25.291342843832368
2022-11-06,41.747292295513844,44.26713075392749,35.83856530520169,17.98814305741745,27.30891225624282
2022-11-07,41.795966204234254,53.576047967597624,38.807021497906156,12.729614734291617,23.725946258054407
2022-11-08,55.16885538473635,48.47831493380575,27.924102678317247,10.73456799977447,33.11688321507485
2022-11-09,52.64824646846478,91.34495539485874,35.49072347974078,19.50400095586646,18.712259136995243
2022-11-10,52.74679982232762,79.05040522173452,29.831817149898225,14.031960483473593,23.138077455117163
2022-11-11,57.88867190197204,84.07332642491238,29.136863500295902,14.247500950634858,17.05989511157314
2022-11-12,45.270596662396485,75.84031028517114,34.442659184835115,18.984582425547174,13.16212702694703
2022-11-13,52.11118925366992,48.125122175245956,33.3589337046514,16.66869002820198,17.003633917084628
2022-11-14,42.42445166814719,57.26914862159657,22.336563207740696,16.367663316244823,20.069575285210153
2022-11-15,49.00853107924892,72.58391669987951,37.77008478924629,21.495007034703253,17.36013983755137
2022-11-16,44.70940291529021,47.047889041315614,37.50353056287817,13.06944530885957,15.453169275343615
2022-11-17,47.22890430545383,76.24128643424066,27.736731916026336,17.78352038424371,10.870016927708592
2022-11-18,52.46269787771022,62.137725870728055,33.14954173859776,15.171039374691254,18.538821072516626
2022-11-19,38.585100802819696,60.34614548829806,33.98966996984943,15.805776836589772,9.768712637847573
2022-11-20,67.95128153615497,76.88798661567353,33.213198885370055,19.585405279237595,23.147657586595777
2022-11-21,37.23118016719943,73.17163415264288,29.588029799583104,16.523507268868872,18.9035286021382
2022-11-22,35.41717890330532,61.40591114854411,29.448485156923216,16.6148882371489,9.516919794404748
2022-11-23,59.41157133269815,84.5513106093987,33.18092358145419,18.217522011929407,16.29248545055917
2022-11-24,56.02209320041408,51.31419892852236,39.70703034304021,13.905141811371344,13.552798822037225
2022-11-25,54.62519270144552,77.16534428269077,37.126071738264685,12.482370997982981,19.931492645460196
2022-11-26,54.94941996682043,77.24588377491477,33.146928339569456,11.8655724179369,26.042702676138866
2022-11-27,48.82882600817845,64.1556010063795,39.47478208535095,9.100930231871995,6.7654107650706425
2022-11-28,40.2673528543757,74.16605601975573,22.0112209626905,21.168621389820967,18.75589373046523
2022-11-29,50.28973343462626,51.00787149484675,42.65365855811103,11.69037490283495,17.186943139458503
2022-11-30,43.0549640078368,84.16013644793549,28.882212150112842,14.336239129242685,22.290269249897133
2022-12-01,59.87568633097796,68.07535687538069,36.45131351631501,14.169560100333237,19.688069853957312
2022-12-02,48.95474938266285,63.58053405527955,33.35636589419275,15.922220093427303,14.075505814025238
2022-12-03,42.47402261401786,87.75164337908701,33.17759765437042,17.44721163761789,16.88271126803387
2022-12-04,47.82155474866185,62.06838538038367,46.1531289039176,17.581420465079237,14.261299367467855
2022-12-05,55.47380269174761,52.14481539557514,38.70677862611706,13.250767684293184,25.763964541331156
2022-12-06,46.01888241971391,50.58087215497797,43.46900118532289,14.498634858640765,19.735565046618397
2022-12-07,43.74803626021621,83.6986123870431,42.18461606160072,15.8477398514649,31.343097299172936
2022-12-08,54.723603990046975,56.09892840524392,45.47537407986508,14.25392662144936,19.927831184612888
2022-12-09,55.05517485327376,102.34209014299682,44.13017538946041,19.822036728059977,16.423807861053582
2022-12-10,47.857045802761256,45.52307727591402,37.9687503469479,16.472924854914755,11.999975738594287
2022-12-11,48.5391589519345,102.94684552435058,49.9813340972357,17.20463335814945,10.695880568225776
2022-12-12,55.89510613972906,81.428472938392,43.1231461189009,16.988643806002237,12.465617065660751
2022-12-13,39.420732091900966,77.59002465221715,38.373705259957816,18.520421572455973,24.05091521347084
2022-12-14,40.155713598622256,71.65779762097073,44.55073025875901,15.54306467611112,25.998927111869918
2022-12-15,47.376394636793535,86.62187687988327,54.697196956558074,11.10950415613246,13.97718736762687
2022-12-16,52.75846258055777,80.88497588048551,51.911553141757224,16.199063855257926,29.370229884456656
2022-12-17,58.33562033586105,98.82410337087413,46.346909271710174,13.045929318624513,21.6537476930248
2022-12-18,70.31513190941219,84.82248083450558,46.73419243997211,13.41414995475073,25.999918355003658
2022-12-19,64.4745062346478,86.20647903193644,47.221300672502345,16.75909205626528,35.37290837498895
2022-12-20,54.63608050350085,79.34802454634819,59.51919449423021,18.714849214300905,31.672831962693834
2022-12-21,56.38397503734355,84.80461120251071,51.30660346901685,15.063814730208184,25.282987571334733
2022-12-22,46.88852994033629,91.13769900937929,51.76282519533854,15.92649903779689,22.157906357695182
2022-12-23,57.069293197810794,61.734262528459254,54.93289327749727,20.106644833905712,15.211894011541382
2022-12-24,54.70925271281156,68.03330682481118,51.096626482548274,15.722259538465705,24.43073852533362
2022-12-25,61.16515165443219,100.27647399277816,48.68042977349472,22.805049342541185,28.105187092118495
2022-12-26,50.00839458972784,92.56298157191911,49.01825075457511,16.696528936894634,24.076922837092887
2022-12-27,63.81741660636531,88.1127373722723,49.61763420552792,9.717711722532547,29.84048967236145
2022-12-28,74.29499578556069,92.02042083958399,49.716569504866506,17.260024863313596,31.71545285696445
2022-12-29,58.22396628297651,97.82693716211641,53.41962372552295,16.143475154648332,30.5280776896343
2022-12-30,63.672850097872704,85.3829323193612,49.872346388419686,18.869258262248238,28.594924804872356
2022-12-31,66.90143991711113,82.66663356063859,53.06012659393697,17.019544053809874,34.117756573030626
